"numGeoids","profile","category","variable","base","estimate","moe","cv","percent","percent_moe","is_reliable","comparison_estimate","comparison_moe","comparison_cv","comparison_percent","comparison_percent_moe","comparison_is_reliable","difference_estimate","difference_moe","difference_reliable","difference_percent","difference_percent_moe","difference_percent_reliable"
"","social","place_of_birth","easia","Fb2","2810","496.23583103198","10.7353423191593","0.0701447828257614","0.0119749883447006","true","472019","4390","0.6","0.151","0.001","true","-469209","4417.957672952515","true","-8.085521717423859","1.2016669499312829","true"
"","social","place_of_birth","ecuador","Fb2","5655","886.706264779944","9.53193923961036","0.141163255117324","0.0211955461003918","true","127673","4063","1.9","0.041","0.001","true","-122018","4158.631625907734","true","10.0163255117324","2.1219122849303504","true"
"","social","place_of_birth","eeur","Fb2","1341","312.320348360461","14.1581203683891","0.0334747878182726","0.00764818849758553","true","272897","4711","1","0.087","0.001","true","-271556","4721.3414407348255","true","-5.35252121817274","0.7713286413364904","true"
"","social","place_of_birth","egypt","Fb2","1","2","121.580547112462","0.0000249625561657514","0.0000499123698712551","false","19340","1567","4.9","0.006","0.001","true","-19339","1567.0012763236666","true","-0.5975037443834248","0.10012448475104205","true"
"","social","place_of_birth","elslvdr","Fb2","344","217.635015565051","38.4595701500408","0.00858711932101847","0.00541885328541595","false","28347","2126","4.6","0.009","0.001","true","-28003","2137.1104323361487","true","0","0.551035125276631",""
"","social","place_of_birth","eng","Fb2","132","74.2765104188397","34.2067377815417","0.00329505741387918","0.00184814433245867","false","11879","943","4.8","0.004","0","true","-11747","945.92071549364","true","-0.07049425861208203","0.18481443324586702","false"
"","social","place_of_birth","eritrea","Fb2","0","0","","0","0","false","319","204","38.9","0","0","false","-319","204","false","0","0",""
"","social","place_of_birth","ethiopia","Fb2","0","0","","0","0","false","2952","617","12.7","0.001","0","true","-2952","617","true","-0.1","0","true"
"","social","place_of_birth","eur","Fb2","3026","465.875519854821","9.35912104928153","0.0755366949575637","0.0111173318814552","true","454287","5428","0.7","0.145","0.002","true","-451261","5447.955946958456","true","-6.946330504243629","1.1295798695197263","true"
"","social","place_of_birth","eurnec","Fb2","0","0","","0","0","false","1530","386","15.3","0","0","true","-1530","386","true","0","0",""
"","social","place_of_birth","fb1","Pop_4","40060","1810.06988815349","2.74674597245999","0.308210746599372","0.012372699173679","true","3127289","13304","0.3","0.37","0.002","true","-3087229","13426.569517192394","true","-6.178925340062804","1.2533303030021934","true"
"","social","place_of_birth","fb2","Fb2","40060","1810.06988815349","2.74674597245999","1","0","true","3127289","13304","0.3","1","0","true","-3087229","13426.569517192394","true","0","0",""
"","social","place_of_birth","fiji","Fb2","0","0","","0","0","false","134","90","40.8","0","0","false","-134","90","false","0","0",""
"","social","place_of_birth","france","Fb2","263","102.215458713445","23.6262574025322","0.00656515227159261","0.00253425707194136","false","19647","1383","4.3","0.006","0","true","-19384","1386.7721514365653","true","0.05651522715926105","0.253425707194136","false"
"","social","place_of_birth","germany","Fb2","207","110.34491379307","32.4053019083065","0.00516724912631053","0.00274457826123295","false","18383","1120","3.7","0.006","0","true","-18176","1125.422587297767","true","-0.08327508736894695","0.274457826123295","false"
"","social","place_of_birth","ghana","Fb2","7","11","95.5275727312202","0.00017473789316026","0.000274474585102996","false","25741","2025","4.8","0.008","0.001","true","-25734","2025.029876322816","true","-0.7825262106839741","0.10369842322173765","true"
"","social","place_of_birth","greece","Fb2","21","31","89.738022868722","0.000524213679480779","0.000773476658914241","false","18836","1047","3.4","0.006","0","true","-18815","1047.4588297398614","true","-0.547578632051922","0.0773476658914241","true"
"","social","place_of_birth","grenada","Fb2","179","107.489534374282","36.5045709443827","0.0044682975536695","0.00267560705863359","false","21100","1345","3.9","0.007","0","true","-20921","1349.288330935979","true","-0.25317024463305005","0.267560705863359","false"
"","social","place_of_birth","guatmala","Fb2","384","187.555325171001","29.6915091772735","0.00958562156764853","0.0046617836042728","false","25432","1762","4.2","0.008","0.001","true","-25048","1771.9540061751038","true","0.15856215676485297","0.476783246067505","false"
"","social","place_of_birth","guyana","Fb2","1082","326.602204524097","18.3495724187504","0.027009485771343","0.00806096791696372","true","138233","3735","1.6","0.044","0.001","true","-137151","3749.2524588242923","true","-1.6990514228656997","0.8122758383598421","false"
"","social","place_of_birth","haiti","Fb2","293","138.683091975915","28.7733211564498","0.00731402895656515","0.00344607445333774","false","85580","2835","2","0.027","0.001","true","-85287","2838.390036622874","true","-1.9685971043434851","0.3588234822018621","true"
"","social","place_of_birth","honduras","Fb2","1244","387.439027461096","18.9328974804824","0.0310534198701947","0.00956914655510299","true","30587","2082","4.1","0.01","0.001","true","-29343","2117.742430041954","true","2.10534198701947","0.9621255936365034","false"
"","social","place_of_birth","hongkong","Fb2","91","59.4138031100518","39.6899048799571","0.00227159261108338","0.00147956454068645","false","34726","1462","2.6","0.011","0","true","-34635","1463.206752308094","true","-0.8728407388916619","0.14795645406864502","true"
"","social","place_of_birth","hungary","Fb2","41","63","93.4094447327452","0.00102346480279581","0.00157196097577799","false","6317","622","6","0.002","0","true","-6276","625.1823733919567","true","-0.09765351972041901","0.15719609757779898","false"
"","social","place_of_birth","india","Fb2","395","197.85348114198","30.4495373232243","0.00986020968547179","0.00491879303691616","false","78861","2829","2.2","0.025","0.001","true","-78466","2835.9102595110444","true","-1.513979031452821","0.5019414800553437","false"
"","social","place_of_birth","indnsia","Fb2","12","18","91.1854103343465","0.000299550673989016","0.000449122111373986","false","4009","484","7.3","0.001","0","true","-3997","484.3345950889736","true","-0.0700449326010984","0.0449122111373986","false"
"","social","place_of_birth","iran","Fb2","49","36","44.6622417964146","0.00122316525212182","0.000896950926224317","false","7687","882","7","0.002","0","true","-7638","882.7343881372244","true","-0.07768347478781801","0.0896950926224317","false"
"","social","place_of_birth","iraq","Fb2","0","0","","0","0","false","933","294","19.2","0","0","true","-933","294","true","0","0",""
"","social","place_of_birth","ireland","Fb2","206","117.889779031093","34.7890869746786","0.00514228657014478","0.00293364342423444","false","13141","804","3.7","0.004","0","true","-12935","812.5970711244287","true","0.11422865701447793","0.293364342423444","false"
"","social","place_of_birth","israel","Fb2","33","32.8024389337135","60.4263404876365","0.000823764353469795","0.000817986327255452","false","21803","1404","3.9","0.007","0","true","-21770","1404.383138605701","true","-0.6176235646530206","0.0817986327255452","true"
"","social","place_of_birth","italy","Fb2","215","149.893295380414","42.3816485135828","0.00536694957563655","0.00373385334492813","false","46106","1909","2.5","0.015","0.001","true","-45891","1914.875713982503","true","-0.963305042436345","0.38654444506978736","false"
"","social","place_of_birth","jamaica","Fb2","1200","347.332693537479","17.5953745459716","0.0299550673989016","0.00856401633117375","true","169835","4057","1.5","0.054","0.001","true","-168635","4071.840984124994","true","-2.4044932601098403","0.8622202486639403","false"
"","social","place_of_birth","japan","Fb2","529","216.453228204155","24.8738203301699","0.0132051922116825","0.00537018090911809","false","20689","1284","3.8","0.007","0","true","-20160","1302.116738238166","true","0.6205192211682501","0.5370180909118091","false"
"","social","place_of_birth","jordan","Fb2","8","13","98.7841945288754","0.000199700449326011","0.000324387757685146","false","1575","263","10.2","0.001","0","true","-1567","263.32109676210905","true","-0.0800299550673989","0.0324387757685146","false"
"","social","place_of_birth","kenya","Fb2","17","30","107.276953334525","0.000424363454817773","0.000748631171323794","false","1569","391","15.1","0.001","0","true","-1552","392.149206297807","true","-0.05756365451822271","0.07486311713237939","false"
"","social","place_of_birth","korea","Fb2","209","91.2633551870629","26.5450924759858","0.00521717423864204","0.0022659376227461","false","59914","2227","2.3","0.019","0.001","true","-59705","2228.8692200306414","true","-1.378282576135796","0.24767868923620068","true"
"","social","place_of_birth","kuwait","Fb2","0","0","","0","0","false","977","262","16.3","0","0","true","-977","262","true","0","0",""
"","social","place_of_birth","kzkhstan","Fb2","0","0","","0","0","false","3170","503","9.6","0.001","0","true","-3170","503","true","-0.1","0","true"
"","social","place_of_birth","lam","Fb2","31167","1703.93544478657","3.32347360383526","0.778007988017973","0.0239462514428068","true","1576983","10546","0.4","0.504","0.003","true","-1545816","10682.767057275001","true","27.4007988017973","2.413344066149969","true"
"","social","place_of_birth","laos","Fb2","0","0","","0","0","false","353","124","21.4","0","0","false","-353","124","false","0","0",""
"","social","place_of_birth","latvia","Fb2","13","22","102.875847556699","0.000324513230154768","0.000548980455206603","false","2371","413","10.6","0.001","0","true","-2358","413.5855413333498","true","-0.06754867698452321","0.0548980455206603","false"
"","social","place_of_birth","lebanon","Fb2","37","35.8050275799363","58.8269573316953","0.000923614578132801","0.000892810192517423","false","4140","583","8.6","0.001","0","true","-4103","584.0984506057176","true","0","0.0892810192517423",""
"","social","place_of_birth","liberia","Fb2","0","0","","0","0","false","3264","642","12","0.001","0","true","-3264","642","true","-0.1","0","true"
"","social","place_of_birth","lthuania","Fb2","115","151","79.8202722347033","0.00287069395906141","0.00376711356456911","false","2329","528","13.8","0.001","0","true","-2214","549.1675518455182","true","0.187069395906141","0.376711356456911","false"
"","social","place_of_birth","mafr","Fb2","9","20","135.089496791624","0.000224663005491762","0.000499147911890166","false","2773","609","13.4","0.001","0","true","-2764","609.328318724807","true","-0.0775336994508238","0.04991479118901661","false"
"","social","place_of_birth","malaysia","Fb2","33","33.2415402771893","61.2352220266912","0.000823764353469795","0.000828958610954964","false","8892","880","6","0.003","0","true","-8859","880.6276171004405","true","-0.2176235646530205","0.0828958610954964","false"
"","social","place_of_birth","mcdonia","Fb2","0","0","","0","0","false","2813","739","16","0.001","0","true","-2813","739","true","-0.1","0","true"
"","social","place_of_birth","mexico","Fb2","6393","889.64037678154","8.45948410311563","0.159585621567649","0.0210044632231638","true","170548","4720","1.7","0.055","0.001","true","-164155","4803.109409538783","true","10.458562156764899","2.1028254214110134","true"
"","social","place_of_birth","moldova","Fb2","7","11","95.5275727312202","0.00017473789316026","0.000274474585102996","false","5279","572","6.6","0.002","0","true","-5272","572.1057594536171","true","-0.182526210683974","0.0274474585102996","true"
"","social","place_of_birth","morocco","Fb2","52","44","51.4379237783493","0.00129805292061907","0.00109678538903236","false","6611","741","6.8","0.002","0","true","-6559","742.3051932998987","true","-0.07019470793809302","0.109678538903236","false"
"","social","place_of_birth","nafr","Fb2","180","99.8098191562333","33.7081456116965","0.00449326010983525","0.00248322264778837","false","31122","2084","4.1","0.01","0.001","true","-30942","2086.388746135293","true","-0.550673989016475","0.2677012274624284","false"
"","social","place_of_birth","nam","Fb2","157","75.17978451685","29.1095520170561","0.00391912131802297","0.00186830630560081","false","23916","1296","3.3","0.008","0","true","-23759","1298.1787242132725","true","-0.40808786819770304","0.186830630560081","false"
"","social","place_of_birth","nepal","Fb2","23","36","95.1499933923616","0.000574138791812282","0.0008982775049683","false","8822","1220","8.4","0.003","0","true","-8799","1220.531031969282","true","-0.2425861208187718","0.08982775049682999","false"
"","social","place_of_birth","neur","Fb2","670","179.805450417945","16.3140634594152","0.0167249126310534","0.00442432909556816","true","51362","1758","2.1","0.016","0.001","true","-50692","1767.171185822132","true","0.07249126310533982","0.45359329741400467","false"
"","social","place_of_birth","nicargua","Fb2","261","160.89748288895","37.4751034457022","0.00651522715926111","0.00400560946095709","false","8190","1078","8","0.003","0","true","-7929","1089.9412828221527","true","0.351522715926111","0.40056094609570897","false"
"","social","place_of_birth","nigeria","Fb2","213","154.53802121161","44.1052046210911","0.00531702446330504","0.00385017590335325","false","25653","1712","4.1","0.008","0.001","true","-25440","1718.9607325357958","true","-0.26829755366949604","0.39779208748744627","false"
"","social","place_of_birth","norway","Fb2","0","0","","0","0","false","879","212","14.7","0","0","true","-879","212","true","0","0",""
"","social","place_of_birth","nthrlds","Fb2","23","25","66.0763843002511","0.000574138791812282","0.000623524478911445","false","2819","400","8.6","0.001","0","true","-2796","400.7804885470349","true","0","0.0623524478911445",""
"","social","place_of_birth","ntv","Pop_4","89916","2395.41082071531","1.61948573191467","0.691789253400628","0.0115683715982177","true","5316424","13304","0.2","0.63","0.002","true","-5226508","13517.92916833048","true","6.178925340062804","1.1739983877094973","true"
"","social","place_of_birth","ntvnotnys","Pop_4","21931","1088.33910156715","3.01675398778943","0.168731150366221","0.0076071752209344","true","929741","7807","0.5","0.11","0.001","true","-907810","7882.495226766711","true","5.873115036622099","0.7672621119408826","true"
"","social","place_of_birth","ntvnys","Pop_4","58345","2227.34483185698","2.32069417486748","0.448890564411891","0.0143875039491961","true","4073915","14094","0.2","0.482","0.002","true","-4015570","14268.913798884623","true","-3.310943558810898","1.4525848336263647","false"
"","social","place_of_birth","ntvprusab","Pop_4","9640","789.002534850174","4.97548546992757","0.0741675386225149","0.00587227463418131","true","312768","4988","1","0.037","0.001","true","-303128","5050.016732645547","true","3.716753862251491","0.5956812014765049","true"
"","social","place_of_birth","ntvus","Pop_4","80276","2315.88687115757","1.75374204523086","0.617621714778113","0.0123861736961354","true","5003656","13022","0.2","0.593","0.002","true","-4923380","13226.330405671863","true","2.462171477811303","1.2546605071924295","false"
"","social","place_of_birth","oausnzsbr","Fb2","57","60.4400529450463","64.4590763558325","0.00142286570144783","0.00150736780789321","false","1302","307","14.3","0","0","true","-1245","312.8929529407781","true","0.14228657014478302","0.15073678078932098","false"
"","social","place_of_birth","ocam","Fb2","83","123","90.0867909327279","0.00207189216175736","0.00306896689595389","false","617","238","23.4","0","0","false","-534","267.904833849634","false","0.20718921617573602","0.30689668959538896","false"
"","social","place_of_birth","ocarib","Fb2","154","85.6037382361308","33.7913939273401","0.00384423364952571","0.00212981688120628","false","23682","1482","3.8","0.008","0","true","-23528","1484.4702758896858","true","-0.41557663504742903","0.21298168812062798","false"
"","social","place_of_birth","oceania","Fb2","158","94.3716058992322","36.3093401174376","0.00394408387418872","0.00234900620833244","false","10987","921","5.1","0.004","0","true","-10829","925.8223371684225","true","0","0.234900620833244",""
"","social","place_of_birth","ocnianec","Fb2","0","0","","0","0","false","763","305","24.3","0","0","false","-763","305","false","0","0",""
"","social","place_of_birth","oeafr","Fb2","70","60.802960454241","52.8032657006001","0.0017473789316026","0.00151574240303475","false","4593","884","11.7","0.001","0","true","-4523","886.0885960218651","true","0.07473789316026","0.151574240303475","false"
"","social","place_of_birth","oeasia","Fb2","0","0","","0","0","false","177","75","25.8","0","0","false","-177","75","false","0","0",""
"","social","place_of_birth","oeeur","Fb2","21","23.3452350598575","67.579201215393","0.000524213679480779","0.000582275184417615","false","23852","1350","3.4","0.008","0","true","-23831","1350.2018367636745","true","-0.7475786320519221","0.0582275184417615","true"
"","social","place_of_birth","omafr","Fb2","9","20","135.089496791624","0.000224663005491762","0.000499147911890166","false","1859","524","17.1","0.001","0","true","-1850","524.3815404836444","true","-0.0775336994508238","0.04991479118901661","false"
"","social","place_of_birth","onafr","Fb2","96","82.2800097228968","52.1023364506692","0.00239640539191213","0.0020510632334857","false","4018","769","11.6","0.001","0","true","-3922","773.389293952276","true","0.13964053919121297","0.20510632334857","false"
"","social","place_of_birth","onam","Fb2","5","7","85.1063829787234","0.000124812780828757","0.000174646863491394","false","395","161","24.8","0","0","false","-390","161.15210206509875","false","0.012481278082875701","0.0174646863491394","false"
"","social","place_of_birth","oneur","Fb2","31","30","58.829296989901","0.000773839241138293","0.000748059976858842","false","791","249","19.1","0","0","true","-760","250.80071770232237","false","0.0773839241138293","0.0748059976858842","false"
"","social","place_of_birth","osam","Fb2","16","25","94.9848024316109","0.000399400898652022","0.000623802917288181","false","6210","678","6.6","0.002","0","true","-6194","678.4607578924517","true","-0.1600599101347978","0.0623802917288181","false"
"","social","place_of_birth","oscasia","Fb2","13","25","116.904372223521","0.000324513230154768","0.000623891624286733","false","4781","662","8.4","0.002","0","true","-4768","662.4718861959351","true","-0.16754867698452322","0.062389162428673296","false"
"","social","place_of_birth","oseasia","Fb2","0","0","","0","0","false","177","116","39.8","0","0","false","-177","116","false","0","0",""
"","social","place_of_birth","oseur","Fb2","0","0","","0","0","false","827","290","21.3","0","0","false","-827","290","false","0","0",""
"","social","place_of_birth","osthrnafr","Fb2","0","0","","0","0","false","345","286","50.4","0","0","false","-345","286","false","0","0",""
"","social","place_of_birth","owafr","Fb2","63","51.2249938994628","49.4282760645176","0.00157264103844234","0.00127673089754195","false","30802","2386","4.7","0.01","0.001","true","-30739","2386.5498109195205","true","-0.842735896155766","0.16217403567582184","true"
"","social","place_of_birth","owasia","Fb2","46","43.1856457633784","57.07102651431","0.00114827758362456","0.00107677483934604","false","13747","1001","4.4","0.004","0","true","-13701","1001.9311353581144","true","-0.285172241637544","0.107677483934604","false"
"","social","place_of_birth","oweur","Fb2","0","0","","0","0","false","209","117","34","0","0","false","-209","117","false","0","0",""
"","social","place_of_birth","pakistan","Fb2","82","59.8163857149527","44.3445664726464","0.00204692960559161","0.00149030272389813","false","39287","2264","3.5","0.013","0.001","true","-39205","2264.7900564953034","true","-1.095307039440839","0.17947150773474285","true"
"","social","place_of_birth","panama","Fb2","260","168.798696677433","39.4666113344477","0.00649026460309536","0.00420342973652068","false","15874","1204","4.6","0.005","0","true","-15614","1215.7750614320069","true","0.14902646030953604","0.420342973652068","false"
"","social","place_of_birth","peru","Fb2","279","153.935051239151","33.540336468532","0.00696455317024463","0.00382970526049054","false","28775","1491","3.1","0.009","0","true","-28496","1498.9252816601634","true","-0.20354468297553685","0.38297052604905396","false"
"","social","place_of_birth","philipns","Fb2","534","178.941331167509","20.3705851539119","0.0133300049925112","0.00442603987082747","false","55868","2198","2.4","0.018","0.001","true","-55334","2205.271865326359","true","-0.46699950074887986","0.45376016724867385","false"
"","social","place_of_birth","poland","Fb2","375","167.600715988924","27.1693156618317","0.00936095856215676","0.00416230703911994","false","46848","1826","2.4","0.015","0.001","true","-46473","1833.6755438190257","true","-0.5639041437843241","0.42807475851663346","false"
"","social","place_of_birth","pop_4","Pop_4","129976","2695.49030790318","1.26069115210196","1","0","true","8443713","0","0","1","0","true","-8313737","2695.49030790318","true","0","0",""
"","social","place_of_birth","portugal","Fb2","9","14","94.5626477541371","0.000224663005491762","0.000349328325558266","false","2240","483","13.1","0.001","0","true","-2231","483.20285595182486","true","-0.0775336994508238","0.0349328325558266","false"
"","social","place_of_birth","romania","Fb2","95","89.2860571421989","57.1339351413847","0.00237144283574638","0.00222623104911074","false","13330","906","4.1","0.004","0","true","-13235","910.3889278764324","true","-0.162855716425362","0.222623104911074","false"
"","social","place_of_birth","russia","Fb2","339","141.767415155952","25.4220647453985","0.00846230654018972","0.00351816020513177","false","59475","2127","2.2","0.019","0.001","true","-59136","2131.7192591896337","true","-1.0537693459810278","0.3657519819354752","false"
"","social","place_of_birth","sam","Fb2","8478","981.372508276037","7.03678971911593","0.21163255117324","0.0225541854375054","true","416341","6113","0.9","0.133","0.002","true","-407863","6191.272970884098","true","7.863255117324002","2.264268713623409","true"
"","social","place_of_birth","saudiar","Fb2","0","0","","0","0","false","1321","250","11.5","0","0","true","-1321","250","true","0","0",""
"","social","place_of_birth","scasia","Fb2","787","246.402110380573","19.0328484051686","0.0196455317024463","0.00608643746591652","true","264531","4715","1.1","0.085","0.001","true","-263744","4721.433998267899","true","-6.5354468297553705","0.616804029060384","true"
"","social","place_of_birth","scot","Fb2","0","0","","0","0","false","1248","288","14","0","0","true","-1248","288","true","0","0",""
"","social","place_of_birth","seasia","Fb2","782","247","19.2010199084259","0.0195207189216176","0.00610233761419316","true","100124","2793","1.7","0.032","0.001","true","-99342","2803.9004975212656","true","-1.24792810783824","0.6183730618129857","false"
"","social","place_of_birth","serbia","Fb2","27","32","72.0477316221997","0.000673989016475287","0.000798221081964853","false","3758","749","12.1","0.001","0","true","-3731","749.6832664532402","true","0","0.0798221081964853",""
"","social","place_of_birth","seur","Fb2","427","225.683406567696","32.1296393966097","0.0106590114827758","0.00561301039078465","false","77672","2271","1.8","0.025","0.001","true","-77245","2282.1862325410693","true","-1.43409885172242","0.5701393307521984","false"
"","social","place_of_birth","sierral","Fb2","11","17","93.9486045869025","0.000274588117823265","0.000424182046522416","false","1856","424","13.9","0.001","0","true","-1845","424.3406650322356","true","-0.0725411882176735","0.0424182046522416","false"
"","social","place_of_birth","sngapore","Fb2","6","8","81.0536980749747","0.000149775336994508","0.000199585748879212","false","2416","304","7.6","0.001","0","true","-2410","304.1052449399714","true","-0.0850224663005492","0.019958574887921198","true"
"","social","place_of_birth","spain","Fb2","182","168.860889491913","56.4016465118784","0.00454318522216675","0.00421019794946654","false","9663","895","5.6","0.003","0","true","-9481","910.7903161540531","true","0.15431852221667502","0.421019794946654","false"
"","social","place_of_birth","srilanka","Fb2","0","0","","0","0","false","4314","617","8.7","0.001","0","true","-4314","617","true","-0.1","0","true"
"","social","place_of_birth","sthafrca","Fb2","32","40.7921561087423","77.4926977749663","0.000798801797304044","0.00101763662406309","false","3423","475","8.4","0.001","0","true","-3391","476.74836129765566","true","0","0.10176366240630899",""
"","social","place_of_birth","sthrnafr","Fb2","32","40.7921561087423","77.4926977749663","0.000798801797304044","0.00101763662406309","false","3768","539","8.7","0.001","0","true","-3736","540.5413952695945","true","0","0.10176366240630899",""
"","social","place_of_birth","stvgren","Fb2","94","75.2927619363243","48.6922084565248","0.00234648027958063","0.00187650700871105","false","13112","1098","5.1","0.004","0","true","-13018","1100.5784842527135","true","-0.16535197204193702","0.187650700871105","false"
"","social","place_of_birth","sudan","Fb2","31","35","68.6341798215511","0.000773839241138293","0.00087298953162953","false","1153","360","19","0","0","true","-1122","361.69738732813653","true","0.0773839241138293","0.087298953162953","false"
"","social","place_of_birth","sweden","Fb2","28","22.2036033111745","48.2058256864405","0.000698951572641038","0.000553358216145443","false","3191","521","9.9","0.001","0","true","-3163","521.4729139658166","true","0","0.0553358216145443",""
"","social","place_of_birth","switzrld","Fb2","50","38.8329756778952","47.2133442892343","0.00124812780828757","0.000967728480155765","false","2955","409","8.4","0.001","0","true","-2905","410.8393846748386","true","0.024812780828757","0.09677284801557651","false"
"","social","place_of_birth","syria","Fb2","0","0","","0","0","false","5668","593","6.4","0.002","0","true","-5668","593","true","-0.2","0","true"
"","social","place_of_birth","taiwan","Fb2","102","54.4885309033011","32.4742421498904","0.00254618072890664","0.00135529882875435","false","21739","1083","3","0.007","0","true","-21637","1084.3698631002246","true","-0.4453819271093361","0.13552988287543502","true"
"","social","place_of_birth","thailand","Fb2","11","17","93.9486045869025","0.000274588117823265","0.000424182046522416","false","6643","801","7.3","0.002","0","true","-6632","801.180379190604","true","-0.1725411882176735","0.0424182046522416","true"
"","social","place_of_birth","trandtob","Fb2","821","267.615395670727","19.8153631067997","0.0204942586120819","0.00661587254836655","true","79436","2626","2","0.025","0.001","true","-78615","2639.6011062279845","true","-0.4505741387918101","0.6691021564472058","false"
"","social","place_of_birth","turkey","Fb2","87","104","72.6688327568738","0.00217174238642037","0.00259425065196371","false","9483","875","5.6","0.003","0","true","-9396","881.1588960000347","true","-0.08282576135796299","0.259425065196371","false"
"","social","place_of_birth","uknoengsc","Fb2","256","103.004854254545","24.459739327162","0.00639041437843235","0.0025550005188006","false","19031","1279","4.1","0.006","0","true","-18775","1283.1410678487382","true","0.039041437843234994","0.25550005188006003","false"
"","social","place_of_birth","ukraine","Fb2","155","87.0057469366248","34.1232461757525","0.00386919620569146","0.00216483812656972","false","62010","1892","1.9","0.02","0.001","true","-61855","1893.9994720168218","true","-1.613080379430854","0.23846433935181788","true"
"","social","place_of_birth","untdkgdm","Fb2","388","127.283148923964","19.9422099025419","0.00968547179231153","0.00314703002861737","true","32158","1629","3.1","0.01","0.001","true","-31770","1633.9651159067014","true","0","0.33020899444169366",""
"","social","place_of_birth","uruguay","Fb2","56","49.3963561409139","53.6217500444137","0.00139790314528208","0.00123144051092057","false","2475","474","11.6","0.001","0","true","-2419","476.5668893240486","true","0.039790314528208","0.123144051092057","false"
"","social","place_of_birth","uzbkstan","Fb2","33","31","57.1060145528231","0.000823764353469795","0.000772943576458922","false","26701","1864","4.2","0.009","0.001","true","-26668","1864.2577611478516","true","-0.8176235646530204","0.12638994312796845","true"
"","social","place_of_birth","vietnam","Fb2","175","159.248233899155","55.318535440436","0.00436844732900649","0.00397033958371474","false","13269","1156","5.3","0.004","0","true","-13094","1166.9173064103556","true","0.036844732900648935","0.39703395837147404","false"
"","social","place_of_birth","vnzuela","Fb2","160","91.2359578236563","34.6641177141552","0.00399400898652022","0.00227032153295057","false","9581","985","6.2","0.003","0","true","-9421","989.2163565166115","true","0.09940089865202201","0.227032153295057","false"
"","social","place_of_birth","wafr","Fb2","294","164.757397406004","34.0668274106247","0.0073389915127309","0.00409937564554073","false","87463","3761","2.6","0.028","0.001","true","-87169","3764.60701800334","true","-2.06610084872691","0.4219582998739624","true"
"","social","place_of_birth","wasia","Fb2","413","190.507217711036","28.0411280365383","0.0103095356964553","0.00473267733820857","false","75186","2630","2.1","0.024","0.001","true","-74773","2636.8907827211956","true","-1.36904643035447","0.4837172189161034","false"
"","social","place_of_birth","weur","Fb2","588","164.805946494658","17.0384329440541","0.0146779830254618","0.0040601681685973","true","50826","1858","2.2","0.016","0.001","true","-50238","1865.2948828536469","true","-0.13220169745382004","0.41815027869524074","false"
"","social","place_of_birth","windies","Fb2","40","44.2040722106007","67.1794410495451","0.000998502246630055","0.00110252392116651","false","9525","878","5.6","0.003","0","true","-9485","879.1120520161238","true","-0.2001497753369945","0.110252392116651","false"
"","social","place_of_birth","yemen","Fb2","182","144.013888219158","48.1024376963685","0.00454318522216675","0.00358908906167012","false","13105","1666","7.7","0.004","0.001","true","-12923","1672.2129051050886","true","0.05431852221667499","0.37257965983934366","false"
"","social","relationship_to_head_of_household__householder_","hhpop","HHPop","127547","2658.62708930756","1.2671302974042","1","0","true","8266644","2564","0","1","0","true","-8139097","3693.56115422501","true","0","0",""
"","social","relationship_to_head_of_household__householder_","rshp_ch","HHPop","34718","1623.7638375084","2.84316630776113","0.272197699671494","0.0113964608338998","true","2467404","7851","0.2","0.298","0.001","true","-2432686","8017.157226847931","true","-2.580230032850597","1.1440249977103303","false"
"","social","relationship_to_head_of_household__householder_","rshp_nr","HHPop","21065","1224.75507755633","3.53445033012257","0.165154805679475","0.00896407833663381","true","599461","7231","0.7","0.073","0.001","true","-578396","7333.9884101353755","true","9.215480567947498","0.9019684053519146","true"
"","social","relationship_to_head_of_household__householder_","rshp_nrup","HHPop","4220","416.082924427331","5.99379023649622","0.0330858428657671","0.00318846112276031","true","172873","3205","1.1","0.021","0.001","true","-168653","3231.8957285160054","true","1.20858428657671","0.3341599068014285","true"
"","social","relationship_to_head_of_household__householder_","rshp_othr","HHPop","14443","1273.7111132435","5.36102243340608","0.113236689220444","0.00970325661350698","true","888058","9462","0.6","0.107","0.001","true","-873615","9547.344342800254","true","0.6236689220444003","0.9754649604550998","false"
"","social","relationship_to_head_of_household__householder_","rshp_sp","HHPop","10868","643.292313027289","3.59826239285513","0.0852078057500372","0.00472049644588934","true","1157618","8140","0.4","0.14","0.001","true","-1146750","8165.379660493442","true","-5.479219424996282","0.4825255091252056","true"
"","social","relationship_to_head_of_household__householder_","rshp_ssup","HHPop","404","121.827747249959","18.3315398070901","0.0031674598383341","0.00095287504428201","true","16654","972","3.5","0.002","0","true","-16250","979.605022445271","true","0.11674598383341","0.095287504428201","false"
"","social","relationship_to_head_of_household__householder_","rshphhldr","HHPop","46453","512.015624761589","0.670044343623049","0.36420299967855","0.00858758012608837","true","3154103","5930","0.1","0.382","0.001","true","-3107650","5952.063507725703","true","-1.7797000321450014","0.8645607695355367","false"
"","social","residence_1_year_ago","abroad","DfHs2","1309","461.407628892284","21.4278808107669","0.0815220775985551","0.0280367097562313","false","90888","3237","2.2","0.109","0.004","true","-89579","3269.7195598399567","true","-2.7477922401444896","2.832061252789486","false"
